Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume MXN,RRR,Rentabilidad,RR,,
1601683200,03/10/2020,ETHMXN,7499.9,7629.91,7458.77,7513.24,444.54,3355962.64,-3.000854816,-3.00%,,,
1601596800,02/10/2020,ETHMXN,7730.21,7771.42,7381.25,7499.9,1070.88,8076232.06,21.50661139,21.51%,,,
1601510400,01/10/2020,ETHMXN,7947.93,8097.67,7600,7730.21,1356.29,10613498.72,16.05261412,16.05%,,,
1601424000,30/09/2020,ETHMXN,8059.06,8059.06,7856.2,7947.93,519.46,4117983.14,21.39337004,21.39%,,,
1601337600,29/09/2020,ETHMXN,7943.48,8067.08,7860,8059.06,828.42,6592742.91,-13.95186017,-13.95%,,,
1601251200,28/09/2020,ETHMXN,7970.65,8290,7900,7943.48,1230.23,9968035.42,2.208530112,2.21%,,,
1601164800,27/09/2020,ETHMXN,7940.47,8100.98,7802.75,7970.65,716.5,5700898.77,-4.212142359,-4.21%,,,
1601078400,26/09/2020,ETHMXN,7854.48,7976.64,7771.72,7940.47,447.65,3530491.34,-19.20920362,-19.21%,,,
1600992000,25/09/2020,ETHMXN,7722.11,7999,7485.04,7854.48,826.45,6432075.52,-16.01669792,-16.02%,,,
1600905600,24/09/2020,ETHMXN,7186.88,7800,7115.97,7722.11,1411.1,10726840.06,-37.9299837,-37.93%,,,
1600819200,23/09/2020,ETHMXN,7489.91,7586.46,7033.03,7186.88,839.48,6157653.86,36.09734598,36.10%,,,
1600732800,22/09/2020,ETHMXN,7293.58,7539.99,7229.69,7489.91,775.96,5750445.82,-25.30156194,-25.30%,,,
1600646400,21/09/2020,ETHMXN,7851.93,7944.91,7162.3,7293.58,1846.48,13884159.32,30.23861618,30.24%,,,
1600560000,20/09/2020,ETHMXN,8176.79,8176.79,7710.29,7851.93,1012.41,7956360.32,32.08779052,32.09%,,,
1600473600,19/09/2020,ETHMXN,8125,8192.58,7967.66,8176.79,371.47,3018176.49,-13.94190648,-13.94%,,,
1600387200,18/09/2020,ETHMXN,8159.39,8223.77,7925.31,8125,737.1,5939809.17,4.665581332,4.67%,,,
1600300800,17/09/2020,ETHMXN,7697.77,8239.46,7650,8159.39,1243.28,10007967.09,-37.12920661,-37.13%,,,
1600214400,16/09/2020,ETHMXN,7731.71,7853.87,7515.2,7697.77,638.47,4907553.4,5.315833164,5.32%,,,
1600128000,15/09/2020,ETHMXN,7960.7,8078.03,7643.04,7731.71,803,6250864.56,28.51681196,28.52%,,,
1600041600,14/09/2020,ETHMXN,7806.97,8124.52,7610,7960.7,1542.53,12124658.19,-9.966094663,-9.97%,,,
1599955200,13/09/2020,ETHMXN,8250,8299.97,7565,7806.97,930.24,7352161.82,47.625344,47.63%,,,
1599868800,12/09/2020,ETHMXN,7973.36,8250,7789.44,8250,594.24,4779815.86,-46.55358104,-46.55%,,,
1599782400,11/09/2020,ETHMXN,7896.2,7984.94,7650,7973.36,922.37,7222347.17,-8.365406507,-8.37%,,,
1599696000,10/09/2020,ETHMXN,7526.09,8049.37,7523.83,7896.2,1587.43,12504282.74,-23.31504381,-23.32%,,,
1599609600,09/09/2020,ETHMXN,7380.25,7699.99,7268.41,7526.09,1097.65,8277103.67,-13.28656676,-13.29%,,,
1599523200,08/09/2020,ETHMXN,7653.23,7720.18,7139,7380.25,1462.7,10776020.95,18.66274697,18.66%,,,
1599436800,07/09/2020,ETHMXN,7667.62,7792.65,7041.33,7653.23,1732.14,12942222.7,0.830764257,0.83%,,,
1599350400,06/09/2020,ETHMXN,7298.93,7944.99,6901,7667.62,1971.45,14904359.88,-18.70146339,-18.70%,,,
1599264000,05/09/2020,ETHMXN,8387.74,8546.61,6669.59,7298.93,3130.89,23381116.91,34.77637349,34.78%,,,
1599177600,04/09/2020,ETHMXN,8409.95,8686.85,7861.72,8387.74,2705.8,22640658.36,0.82082933,0.82%,,,
1599091200,03/09/2020,ETHMXN,9573.25,9811.15,8175.01,8409.95,4120.35,36503428.2,28.23303846,28.23%,,,
1599004800,02/09/2020,ETHMXN,10348,10484.04,9233.95,9573.25,3406.85,33168130.49,22.74094838,22.74%,,,
1598918400,01/09/2020,ETHMXN,9493.19,10645.19,9400,10348,3511.39,35630903.6,-24.34392078,-24.34%,,,
1598832000,31/08/2020,ETHMXN,9329.99,9585.76,9135.57,9493.19,1552.67,14634448.4,-10.51092634,-10.51%,,,
1598745600,30/08/2020,ETHMXN,8695.58,9350,8674.64,9329.99,1166.23,10603859.88,-54.39836053,-54.40%,,,
1598659200,29/08/2020,ETHMXN,8616.99,8836.37,8532.79,8695.58,510.88,4451366.99,-15.38326026,-15.38%,,,
1598572800,28/08/2020,ETHMXN,8449.74,8696.35,8415.37,8616.99,807.08,6917175.09,-20.72285275,-20.72%,,,
1598486400,27/08/2020,ETHMXN,8478.91,8680.9,8247.68,8449.74,928.38,7797034.67,3.142032357,3.14%,,,
1598400000,26/08/2020,ETHMXN,8391.67,8649.5,8280.01,8478.91,731.33,6199322.22,-11.92895136,-11.93%,,,
1598313600,25/08/2020,ETHMXN,9000,9028.78,8140.76,8391.67,1819.06,15413037.18,33.44199752,33.44%,,,
1598227200,24/08/2020,ETHMXN,8598.16,9047.28,8532.19,9000,1596.83,14144085.44,-25.16485787,-25.16%,,,
1598140800,23/08/2020,ETHMXN,8720,8740.73,8460.2,8598.16,962,8246620.43,12.66528067,12.67%,,,
1598054400,22/08/2020,ETHMXN,8536.07,8740.84,8332.63,8720,1282.58,10949377.62,-14.34062593,-14.34%,,,
1597968000,21/08/2020,ETHMXN,9190,9239,8458.16,8536.07,1468.74,12857310.44,44.52319675,44.52%,,,
1597881600,20/08/2020,ETHMXN,9071,9294.26,8934.96,9190,983.73,9009659.32,-12.09681518,-12.10%,,,
1597795200,19/08/2020,ETHMXN,9372.02,9479.05,8758.35,9071,2185.42,19818367.41,13.7740114,13.77%,,,
1597708800,18/08/2020,ETHMXN,9561.49,9626.15,9211.72,9372.02,1409.85,13263765.24,13.43901834,13.44%,,,
1597622400,17/08/2020,ETHMXN,9520,9833.89,9240.37,9561.49,2389.03,22865296.28,-1.736688112,-1.74%,,,
1597536000,16/08/2020,ETHMXN,9536.13,9595,9071.94,9520,1034.55,9656111.41,1.55913199,1.56%,,,
1597449600,15/08/2020,ETHMXN,9640.03,9710,9410,9536.13,1056.87,10111946.66,9.830915817,9.83%,,,
1597363200,14/08/2020,ETHMXN,9414.09,9827.35,9297.25,9640.03,2278.12,21779187.62,-9.91782698,-9.92%,,,
1597276800,13/08/2020,ETHMXN,8647.01,9578.99,8450,9414.09,3468.77,31428911.15,-22.11389051,-22.11%,,,
1597190400,12/08/2020,ETHMXN,8510.08,8700,8129.26,8647.01,1390.24,11855091.71,-9.849378525,-9.85%,,,
1597104000,11/08/2020,ETHMXN,8909.04,8936.82,8233.29,8510.08,2937.53,25162230.66,13.58147832,13.58%,,,
1597017600,10/08/2020,ETHMXN,8738.26,8947.53,8687,8909.04,1277.51,11315444.94,-13.36819281,-13.37%,,,
1596931200,09/08/2020,ETHMXN,8899,8979.99,8616.59,8738.26,1015.97,8954422.52,15.82133331,15.82%,,,
1596844800,08/08/2020,ETHMXN,8502.2,8899,8450,8899,1199.01,10399696.41,-33.09396919,-33.09%,,,
1596758400,07/08/2020,ETHMXN,8868.35,8945,8170.01,8502.2,3768,31960860.34,9.717356688,9.72%,,,
1596672000,06/08/2020,ETHMXN,8959.95,9031.36,8755.31,8868.35,1224.17,10867006.43,7.482620878,7.48%,,,
1596585600,05/08/2020,ETHMXN,8810,9080,8700,8959.95,1921.37,17113677.64,-7.804327121,-7.80%,,,
1596499200,04/08/2020,ETHMXN,8780.01,9132.34,8726.01,8810,2374.45,21184975.37,-1.263029333,-1.26%,,,
1596412800,03/08/2020,ETHMXN,8294.19,9022.48,8173.39,8780.01,3723.67,32737899.98,-13.04680597,-13.05%,,,
1596326400,02/08/2020,ETHMXN,8673.7,9323.82,7354.65,8294.19,7282.6,61349378,5.211188312,5.21%,,,
1596240000,01/08/2020,ETHMXN,7740.81,8800,7655.01,8673.7,4356.11,35951930.17,-21.41566673,-21.42%,,,
1596153600,31/07/2020,ETHMXN,7379.93,7800,7235,7740.81,2286.36,17286700.34,-15.78404101,-15.78%,,,
1596067200,30/07/2020,ETHMXN,7003.77,7530,6938.53,7379.93,1699.35,12331673.84,-22.13552241,-22.14%,,,
1595980800,29/07/2020,ETHMXN,6953.8,7143.96,6865.78,7003.77,1416.01,9944372.39,-3.52892988,-3.53%,,,
1595894400,28/07/2020,ETHMXN,7058.37,7150,6715.77,6953.8,1963.55,13675338.53,5.3255583,5.33%,,,
1595808000,27/07/2020,ETHMXN,6950,7300,6830.01,7058.37,4442.04,31483978.66,-2.439644848,-2.44%,,,
1595721600,26/07/2020,ETHMXN,6821,7135.07,6680,6950,1942.31,13336644.14,-6.641576267,-6.64%,,,
1595635200,25/07/2020,ETHMXN,6222,6905.61,6209.29,6821,1921.69,12690743.61,-31.17048015,-31.17%,,,
1595548800,24/07/2020,ETHMXN,6187.07,6409.95,6025.77,6222,1727.41,10740668.07,-2.022102454,-2.02%,,,
1595462400,23/07/2020,ETHMXN,5886.12,6265.7,5810.15,6187.07,2811.74,17081882.08,-10.70333672,-10.70%,,,
1595376000,22/07/2020,ETHMXN,5484.78,6020.05,5401.93,5886.12,1958.61,11109026.18,-20.49106254,-20.49%,,,
1595289600,21/07/2020,ETHMXN,5304.19,5493.94,5300.9,5484.78,707.76,3843762.98,-25.51571154,-25.52%,,,
1595203200,20/07/2020,ETHMXN,5382.53,5404.32,5268,5304.19,576.28,3092225.35,13.59408621,13.59%,,,
1595116800,19/07/2020,ETHMXN,5304.72,5395.54,5258.63,5382.53,325.6,1732982.32,-23.89742015,-23.90%,,,
1595030400,18/07/2020,ETHMXN,5240,5335.8,5230.01,5304.72,271.26,1433937.29,-23.85902824,-23.86%,,,
1594944000,17/07/2020,ETHMXN,5246.7,5285.73,5192.52,5240,382.75,2004142.99,1.750489876,1.75%,,,
1594857600,16/07/2020,ETHMXN,5319.97,5358.26,5161.49,5246.7,616.69,3227412.85,11.88117206,11.88%,,,
1594771200,15/07/2020,ETHMXN,5393.45,5419.09,5300,5319.97,815.28,4355938.94,9.012854479,9.01%,,,
1594684800,14/07/2020,ETHMXN,5452.95,5459.88,5375.7,5393.45,709.75,3847896.15,8.383233533,8.38%,,,
1594598400,13/07/2020,ETHMXN,5454.34,5524,5376.83,5452.95,774.72,4227046.79,0.179419661,0.18%,,,
1594512000,12/07/2020,ETHMXN,5365.23,5482.24,5325.99,5454.34,326.6,1757473.52,-27.28413962,-27.28%,,,
1594425600,11/07/2020,ETHMXN,5407.86,5427.23,5334.31,5365.23,553.05,2976339.01,7.708163819,7.71%,,,
1594339200,10/07/2020,ETHMXN,5469.21,5475.92,5350,5407.86,669.81,3621073.27,9.159313835,9.16%,,,
1594252800,09/07/2020,ETHMXN,5591.2,5604.11,5391.36,5469.21,1004.85,5505998.69,12.14012042,12.14%,,,
1594166400,08/07/2020,ETHMXN,5433.69,5639.99,5389.81,5591.2,1715.83,9522085.54,-9.179813851,-9.18%,,,
1594080000,07/07/2020,ETHMXN,5383.29,5470,5300.1,5433.69,995.99,5372370.07,-5.06029177,-5.06%,,,
1593993600,06/07/2020,ETHMXN,5114.03,5398.1,5071.47,5383.29,1282.05,6800461.1,-21.002301,-21.00%,,,
1593907200,05/07/2020,ETHMXN,5134.86,5154.79,5014.95,5114.03,221.44,1124292.21,9.406611272,9.41%,,,
1593820800,04/07/2020,ETHMXN,5053,5166.45,5042,5134.86,538.85,2736610.61,-15.19161177,-15.19%,,,
1593734400,03/07/2020,ETHMXN,5100.09,5148.51,5031.1,5053,593.86,3023312.86,7.929478328,7.93%,,,
1593648000,02/07/2020,ETHMXN,5254.99,5271.24,5024.75,5100.09,1175.89,6022398.18,13.17300088,13.17%,,,
1593561600,01/07/2020,ETHMXN,5198.35,5310,5155.01,5254.99,681.05,3562865.95,-8.316570002,-8.32%,,,
1593475200,30/06/2020,ETHMXN,5245.86,5270.73,5158.01,5198.35,541.28,2819303.68,8.777342595,8.78%,,,
1593388800,29/06/2020,ETHMXN,5194.75,5301.71,5108.59,5245.86,1128.74,5869379.22,-4.528057834,-4.53%,,,
1593302400,28/06/2020,ETHMXN,5127.46,5250,5050.22,5194.75,595.74,3059599.11,-11.29519589,-11.30%,,,
1593216000,27/06/2020,ETHMXN,5323.49,5324.7,5000.15,5127.46,1147.98,5901868.98,17.07608146,17.08%,,,
1593129600,26/06/2020,ETHMXN,5278.65,5339.34,5190,5323.49,848,4464149.85,-5.287735849,-5.29%,,,
1593043200,25/06/2020,ETHMXN,5340,5395,5201.32,5278.65,1317.37,6974963.83,4.657006004,4.66%,,,
1592956800,24/06/2020,ETHMXN,5452.63,5563.09,5257.51,5340,1521.67,8197557.47,7.40173625,7.40%,,,
1592870400,23/06/2020,ETHMXN,5454.06,5489.8,5375.69,5452.63,973.63,5303952.16,0.146873042,0.15%,,,
1592784000,22/06/2020,ETHMXN,5150.37,5536.06,5150.37,5454.06,2232.42,12015198.22,-13.60362297,-13.60%,,,
1592697600,21/06/2020,ETHMXN,5171.87,5229.88,5150,5150.37,484.39,2515317.89,4.438572225,4.44%,,,
1592611200,20/06/2020,ETHMXN,5170.74,5220,5110.98,5171.87,285.84,1476583.63,-0.395326057,-0.40%,,,
1592524800,19/06/2020,ETHMXN,5232.38,5252.19,5140.55,5170.74,738.86,3829679.54,8.342581815,8.34%,,,
1592438400,18/06/2020,ETHMXN,5216.97,5272.63,5171.25,5232.38,509.67,2664790.34,-3.023525026,-3.02%,,,
1592352000,17/06/2020,ETHMXN,5239.91,5259.89,5092,5216.97,641.81,3329171.67,3.574266527,3.57%,,,
1592265600,16/06/2020,ETHMXN,5123.25,5261.17,5055,5239.91,753.54,3896150.48,-15.48159355,-15.48%,,,
1592179200,15/06/2020,ETHMXN,5212.8,5223.99,4950,5123.25,1568.24,8005554.86,5.710222925,5.71%,,,
1592092800,14/06/2020,ETHMXN,5289.62,5310,5155,5212.8,618.15,3222940.76,12.42740435,12.43%,,,
1592006400,13/06/2020,ETHMXN,5270.6,5306.61,5217.02,5289.62,422.07,2221374.1,-4.506361504,-4.51%,,,
1591920000,12/06/2020,ETHMXN,5282.38,5359.4,5209.04,5270.6,653.5,3460483.16,1.802601377,1.80%,,,
1591833600,11/06/2020,ETHMXN,5414.61,5494.99,5090,5282.38,2288.15,12139922.1,5.778904355,5.78%,,,
1591747200,10/06/2020,ETHMXN,5343.71,5440,5274.85,5414.61,1258.86,6738224.52,-5.632079818,-5.63%,,,
1591660800,09/06/2020,ETHMXN,5298.11,5358.99,5131.03,5343.71,998.11,5280217.24,-4.56863472,-4.57%,,,
1591574400,08/06/2020,ETHMXN,5264.38,5320,5200.47,5298.11,665.5,3496160.24,-5.068369647,-5.07%,,,
1591488000,07/06/2020,ETHMXN,5230.31,5274.86,5074.11,5264.38,669.57,3460757.01,-5.088340278,-5.09%,,,
1591401600,06/06/2020,ETHMXN,5187.12,5271,5140,5230.31,545.56,2834704.13,-7.916636117,-7.92%,,,
1591315200,05/06/2020,ETHMXN,5323.26,5374.41,5150.07,5187.12,1277.6,6699936.41,10.65591735,10.66%,,,
1591228800,04/06/2020,ETHMXN,5314.98,5379.5,5174.53,5323.26,1352.3,7185010.85,-0.612290172,-0.61%,,,
1591142400,03/06/2020,ETHMXN,5180.94,5314.99,5054.43,5314.98,1049.96,5477515.75,-12.76620062,-12.77%,,,
1591056000,02/06/2020,ETHMXN,5469.34,5520,4880,5180.94,2820.49,14750178.77,10.22517364,10.23%,,,
1590969600,01/06/2020,ETHMXN,5130.95,5525,5114.64,5469.34,4099.12,21897820.97,-8.255186479,-8.26%,,,
1590883200,31/05/2020,ETHMXN,5373.31,5443.77,5107.51,5130.95,1451.71,7610191.83,16.69479441,16.69%,,,
1590796800,30/05/2020,ETHMXN,4881.65,5480.73,4844.83,5373.31,4060.91,21229059.32,-12.10713855,-12.11%,,,
1590710400,29/05/2020,ETHMXN,4883.13,4994.99,4824.53,4881.65,1461.17,7148897.77,0.101288693,0.10%,,,
1590624000,28/05/2020,ETHMXN,4650.48,4900,4570,4883.13,1666.55,7897931.37,-13.9599772,-13.96%,,,
1590537600,27/05/2020,ETHMXN,4458.01,4656.67,4456.55,4650.48,943.48,4329027.55,-20.40000848,-20.40%,,,
1590451200,26/05/2020,ETHMXN,4613.52,4621.99,4400,4458.01,1164.04,5208375.54,13.35950655,13.36%,,,
1590364800,25/05/2020,ETHMXN,4537.4,4650.18,4501,4613.52,1104.18,5073528.89,-6.893803547,-6.89%,,,
1590278400,24/05/2020,ETHMXN,4723.98,4794,4537.4,4537.4,696.01,3249362.47,26.80708611,26.81%,,,
1590192000,23/05/2020,ETHMXN,4705.06,4800.55,4387.25,4723.98,1899.06,8883773.54,-0.996282371,-1.00%,,,
1590105600,22/05/2020,ETHMXN,4546.71,4773.29,4500,4705.06,1065.26,4976013.28,-14.86491561,-14.86%,,,
1590019200,21/05/2020,ETHMXN,4883.14,4922.96,4392.85,4546.71,3160.16,14493819.31,10.64597995,10.65%,,,
1589932800,20/05/2020,ETHMXN,5071.8,5083.22,4781.05,4883.14,1655.43,8121945.19,11.39643476,11.40%,,,
1589846400,19/05/2020,ETHMXN,5105.54,5108.98,4960.01,5071.8,1028.51,5157984.17,3.280473695,3.28%,,,
1589760000,18/05/2020,ETHMXN,4947.24,5150,4930.01,5105.54,2033.58,10296381.52,-7.784301577,-7.78%,,,
1589673600,17/05/2020,ETHMXN,4814.44,5040,4800,4947.24,917.18,4530818.52,-14.4791644,-14.48%,,,
1589587200,16/05/2020,ETHMXN,4669.59,4858.38,4621.95,4814.44,865.87,4149483.45,-16.7288392,-16.73%,,,
1589500800,15/05/2020,ETHMXN,4855.44,4864.79,4595,4669.59,1352.54,6421022.83,13.74081358,13.74%,,,
1589414400,14/05/2020,ETHMXN,4841.79,4979.99,4756.39,4855.44,2054.04,9934353.14,-0.664544021,-0.66%,,,
1589328000,13/05/2020,ETHMXN,4637.99,4868.88,4585,4841.79,1226.38,5834704.32,-16.61801399,-16.62%,,,
1589241600,12/05/2020,ETHMXN,4463.01,4669.98,4450.01,4637.99,1109.81,5096529.54,-15.76666276,-15.77%,,,
1589155200,11/05/2020,ETHMXN,4427.65,4624.12,4242.61,4463.01,2880.13,12755303.86,-1.22772236,-1.23%,,,
1589068800,10/05/2020,ETHMXN,4962.38,4975,4127.89,4427.65,4999.49,22445867.56,10.69569096,10.70%,,,
1588982400,09/05/2020,ETHMXN,5005,5090.61,4950.02,4962.38,843.4,4233812.57,5.053355466,5.05%,,,
1588896000,08/05/2020,ETHMXN,5093.52,5154,4950.01,5005,1840.8,9333126.81,4.808778792,4.81%,,,
1588809600,07/05/2020,ETHMXN,4869.99,5154.03,4835.02,5093.52,2862.97,14400117.1,-7.807626346,-7.81%,,,
1588723200,06/05/2020,ETHMXN,4915.93,5081.34,4860,4869.99,2848.91,14295290.29,1.612546553,1.61%,,,
1588636800,05/05/2020,ETHMXN,4993.44,5100,4830,4915.93,952.16,4701004.57,8.140438582,8.14%,,,
1588550400,04/05/2020,ETHMXN,5211.07,5237.59,4823.5,4993.44,3018.44,15011755.88,7.21001577,7.21%,,,
1588464000,03/05/2020,ETHMXN,5239.53,5347.99,5051,5211.07,1804.09,9412543.21,1.57752662,1.58%,,,
1588377600,02/05/2020,ETHMXN,5216.11,5259.91,5170.3,5239.53,1594.06,8320081.1,-1.469204421,-1.47%,,,
1588291200,01/05/2020,ETHMXN,4984.25,5284.99,4984.25,5216.11,1730.51,8982936.31,-13.39836233,-13.40%,,,
1588204800,30/04/2020,ETHMXN,5124.99,5400.99,4788.6,4984.25,4408.1,22397899.7,3.192758785,3.19%,,,
1588118400,29/04/2020,ETHMXN,4790.95,5229.99,4770.13,5124.99,3728.13,18813384.5,-8.959987983,-8.96%,,,
1588032000,28/04/2020,ETHMXN,4856.31,4856.31,4730.78,4790.95,1115.3,5340095.39,5.860306644,5.86%,,,
1587945600,27/04/2020,ETHMXN,4930,4975.46,4740,4856.31,2325.69,11244376.53,3.16852203,3.17%,,,
1587859200,26/04/2020,ETHMXN,4842.6,4950,4800,4930,1423.39,6936462.87,-6.140270762,-6.14%,,,
1587772800,25/04/2020,ETHMXN,4694.9,4937.36,4643.27,4842.6,1639.88,7906504.44,-9.006756592,-9.01%,,,
1587686400,24/04/2020,ETHMXN,4590,4746,4584.97,4694.9,2102.42,9847814.35,-4.989488304,-4.99%,,,
1587600000,23/04/2020,ETHMXN,4465.07,4726.08,4338.15,4590,3299.52,15224782.32,-3.786308312,-3.79%,,,
1587513600,22/04/2020,ETHMXN,4191.03,4500,4131.26,4465.07,1611.14,7070633.07,-17.00907432,-17.01%,,,
1587427200,21/04/2020,ETHMXN,4112.41,4226.02,4060,4191.03,1384.29,5749624.78,-5.679445781,-5.68%,,,
1587340800,20/04/2020,ETHMXN,4337.05,4450.01,4000.01,4112.41,2318.84,9817452.53,9.687602422,9.69%,,,
1587254400,19/04/2020,ETHMXN,4400.37,4439.99,4182.23,4337.05,1866.84,8047104.16,3.391827902,3.39%,,,
1587168000,18/04/2020,ETHMXN,4079.95,4474.97,4021.06,4400.37,1902.56,8156920.31,-16.8415188,-16.84%,,,
1587081600,17/04/2020,ETHMXN,4065.04,4119.91,3951.84,4079.95,1307.46,5296066.77,-1.140379056,-1.14%,,,
1586995200,16/04/2020,ETHMXN,3719.52,4130,3590,4065.04,3149.27,12524807.33,-10.97143147,-10.97%,,,
1586908800,15/04/2020,ETHMXN,3717.06,3789.18,3650,3719.52,740.2,2771483.95,-0.33234261,-0.33%,,,
1586822400,14/04/2020,ETHMXN,3700,3806.75,3675.01,3717.06,1447.62,5398407.33,-1.178486067,-1.18%,,,
1586736000,13/04/2020,ETHMXN,3731,3779.64,3519.45,3700,2245.23,8156306.92,1.380704872,1.38%,,,
1586649600,12/04/2020,ETHMXN,3716.08,3886.91,3640.23,3731,920.91,3497046.72,-1.620136604,-1.62%,,,
1586563200,11/04/2020,ETHMXN,3665.12,3787.12,3600.41,3716.08,769.96,2844296.31,-6.618525638,-6.62%,,,
1586476800,10/04/2020,ETHMXN,4037.08,4049.18,3590,3665.12,2751.22,10330854.98,13.5198203,13.52%,,,
1586390400,09/04/2020,ETHMXN,4158.81,4164.5,3973.06,4037.08,1829.01,7377762.91,6.655513092,6.66%,,,
1586304000,08/04/2020,ETHMXN,3997.42,4250,3979.52,4158.81,1845.12,7651145.33,-8.746856573,-8.75%,,,
1586217600,07/04/2020,ETHMXN,4190,4335.21,3947.37,3997.42,3695.91,15267780.45,5.210624718,5.21%,,,
1586131200,06/04/2020,ETHMXN,3596.02,4190,3591.63,4190,4526.56,17779601.88,-13.12210597,-13.12%,,,
1586044800,05/04/2020,ETHMXN,3610,3637,3531.74,3596.02,669.46,2405333.56,2.088250232,2.09%,,,
1585958400,04/04/2020,ETHMXN,3536.89,3637.49,3423.48,3610,1747.65,6190716.97,-4.183331903,-4.18%,,,
1585872000,03/04/2020,ETHMXN,3424.24,3600,3403.29,3536.89,2496.13,8743937.75,-4.512986102,-4.51%,,,
1585785600,02/04/2020,ETHMXN,3292.74,3591,3270,3424.24,2974.25,10190878.03,-4.421282676,-4.42%,,,
1585699200,01/04/2020,ETHMXN,3165.58,3304.49,3106.3,3292.74,1854.26,5976433.98,-6.857722218,-6.86%,,,
1585612800,31/03/2020,ETHMXN,3147.28,3212.02,3100,3165.58,2919.5,9147770.2,-0.626819661,-0.63%,,,
1585526400,30/03/2020,ETHMXN,2943.89,3249.99,2940.58,3147.28,1105.76,3475714.44,-18.39368398,-18.39%,,,
1585440000,29/03/2020,ETHMXN,3114.98,3114.98,2921.31,2943.89,597.66,1790828.53,28.62664391,28.63%,,,
1585353600,28/03/2020,ETHMXN,3100.99,3149.96,2921.37,3114.98,1437.17,4372812.52,-0.973440859,-0.97%,,,
1585267200,27/03/2020,ETHMXN,3235.86,3292.49,3100,3100.99,995.94,3180567.32,13.54198044,13.54%,,,
1585180800,26/03/2020,ETHMXN,3265,3334.78,3087,3235.86,1330.4,4237957.67,2.190318701,2.19%,,,
1585094400,25/03/2020,ETHMXN,3433.11,3520.11,3201.51,3265,1088.21,3636447.69,15.44830501,15.45%,,,
1585008000,24/03/2020,ETHMXN,3460,3549,3331.08,3433.11,2606.01,8955019.01,1.031845618,1.03%,,,
1584921600,23/03/2020,ETHMXN,3027.45,3463.75,2980,3460,1927.2,6261300.57,-22.44447904,-22.44%,,,
1584835200,22/03/2020,ETHMXN,3271.9,3335.67,3000,3027.45,1422.36,4448373.08,17.18622571,17.19%,,,
1584748800,21/03/2020,ETHMXN,3240.78,3349.49,3085.04,3271.9,1179.9,3787122.45,-2.637511654,-2.64%,,,
1584662400,20/03/2020,ETHMXN,3296,3638.4,2814.99,3240.78,4542.56,14735478.47,1.215614103,1.22%,,,
1584576000,19/03/2020,ETHMXN,2803.83,3458.05,2801.88,3296,4291.87,13674350.34,-11.46749552,-11.47%,,,
1584489600,18/03/2020,ETHMXN,2686.09,2814.19,2620.53,2803.83,2854.28,7764808.47,-4.125033283,-4.13%,,,
1584403200,17/03/2020,ETHMXN,2531.58,2767.37,2500.01,2686.09,2014.82,5386858.06,-7.668675117,-7.67%,,,
1584316800,16/03/2020,ETHMXN,2701,2740.18,2323,2531.58,2909.72,7464549.4,5.822553373,5.82%,,,
1584230400,15/03/2020,ETHMXN,2846.61,2887.98,2668.01,2701,1394.98,3819117.96,10.43814248,10.44%,,,
1584144000,14/03/2020,ETHMXN,2957.01,3089.98,2735.01,2846.61,2472.56,7135422.05,4.465007927,4.47%,,,
1584057600,13/03/2020,ETHMXN,2450,3490,2050,2957.01,5429.31,15067741.48,-9.338387383,-9.34%,,,
1583971200,12/03/2020,ETHMXN,4174.99,4174.99,2450,2450,4953.02,15331145.8,34.82703482,34.83%,,,
1583884800,11/03/2020,ETHMXN,4209.14,4283.77,3850.03,4174.99,713.31,2908350.02,4.787539779,4.79%,,,
1583798400,10/03/2020,ETHMXN,4244.99,4300,4078.2,4209.14,897.64,3785425.47,3.99380598,3.99%,,,
1583712000,09/03/2020,ETHMXN,4225.74,4499.96,3962.02,4244.99,1943.19,8190813.45,-0.990639104,-0.99%,,,
1583625600,08/03/2020,ETHMXN,4787.06,4787.06,4100,4225.74,1244.99,5447144.69,45.08630591,45.09%,,,
1583539200,07/03/2020,ETHMXN,4920,5000,4669.04,4787.06,729.09,3531092.88,18.23368857,18.23%,,,
1583452800,06/03/2020,ETHMXN,4559.85,4920,4451,4920,2133.79,9790839.69,-16.87841821,-16.88%,,,
1583366400,05/03/2020,ETHMXN,4345.47,4644.31,4345.47,4559.85,782.97,3539548.89,-27.3803594,-27.38%,,,
1583280000,04/03/2020,ETHMXN,4357.43,4439.99,4284.01,4345.47,478.04,2084835.12,2.501882688,2.50%,,,
1583193600,03/03/2020,ETHMXN,4531.17,4537.41,4250.14,4357.43,428.79,1883168.22,40.51866881,40.52%,,,
1583107200,02/03/2020,ETHMXN,4356.94,4599,4245.02,4531.17,922.75,4161790.53,-18.8816039,-18.88%,,,
1583020800,01/03/2020,ETHMXN,4280.01,4479.89,4150,4356.94,416.9,1769411.31,-18.45286639,-18.45%,,,
1582934400,29/02/2020,ETHMXN,4467.2,4549.99,4280,4280.01,251.96,1117104.17,74.29353866,74.29%,,,
1582848000,28/02/2020,ETHMXN,4429.93,4566.55,4200,4467.2,981.19,4348418.62,-3.798448822,-3.80%,,,
1582761600,27/02/2020,ETHMXN,4366.35,4659.43,4060,4429.93,1297.93,5719107.09,-4.89856926,-4.90%,,,
