Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN,RRR,Rentabilidad,RR,,
1603238400,21/10/2020,BTCMXN,251743.83,278949,250921.95,271286.04,545.44,145642517.5,-35.82834042,-35.83%,,,
1603152000,20/10/2020,BTCMXN,249014.66,253500.15,247799.6,251743.83,219.13,55067806.2,-12.45457035,-12.45%,,,
1603065600,19/10/2020,BTCMXN,243000,249600,241551,249014.66,221.88,54727376.34,-27.10771588,-27.11%,,,
1602979200,18/10/2020,BTCMXN,240925.23,243588.22,240420,243000,40.38,9782462.24,-51.38112927,-51.38%,,,
1602892800,17/10/2020,BTCMXN,240227.47,241773.98,239000.61,240925.23,64.67,15538990.09,-10.78954693,-10.79%,,,
1602806400,16/10/2020,BTCMXN,245300.81,246927.31,239020.73,240227.47,191.92,46277542.74,26.43466028,26.43%,,,
1602720000,15/10/2020,BTCMXN,244024.32,247578.57,242800.01,245300.81,219.48,53761872.84,-5.815974121,-5.82%,,,
1602633600,14/10/2020,BTCMXN,244184.65,245500,241156.96,244024.32,213.54,51944683.49,0.750819519,0.75%,,,
1602547200,13/10/2020,BTCMXN,244407.68,245336.97,241233.57,244184.65,184.95,45048047.99,1.205893485,1.21%,,,
1602460800,12/10/2020,BTCMXN,240001,247933.71,238500,244407.68,203.32,49442244.91,-21.67361794,-21.67%,,,
1602374400,11/10/2020,BTCMXN,238696.15,241478.96,238118.76,240001,58.41,14012527.51,-22.33949666,-22.34%,,,
1602288000,10/10/2020,BTCMXN,234041.65,242500,233733.45,238696.15,153.19,36711756.85,-30.38383707,-30.38%,,,
1602201600,09/10/2020,BTCMXN,233978.85,236477.81,231600.07,234041.65,161,37704348.97,-0.390062112,-0.39%,,,
1602115200,08/10/2020,BTCMXN,230222.78,234999.99,226099.99,233978.85,185.55,42994872.08,-20.24289949,-20.24%,,,
1602028800,07/10/2020,BTCMXN,230338.41,230814.97,227400.01,230222.78,155.32,35623284.82,0.744463044,0.74%,,,
1601942400,06/10/2020,BTCMXN,231687.39,232193.24,227819.25,230338.41,160.51,36951954.43,8.404336178,8.40%,,,
1601856000,05/10/2020,BTCMXN,231033.8,232091.77,228900,231687.39,194.08,44708856.92,-3.367631904,-3.37%,,,
1601769600,04/10/2020,BTCMXN,228685.21,232000,228300,231033.8,49.88,11477195.89,-47.08480353,-47.08%,,,
1601683200,03/10/2020,BTCMXN,229473.67,230000,227764.15,228685.21,94.11,21544455.43,8.378068218,8.38%,,,
1601596800,02/10/2020,BTCMXN,233055.72,234411.87,226700,229473.67,244.38,56186929.25,14.65770521,14.66%,,,
1601510400,01/10/2020,BTCMXN,237950.32,240056,229060.23,233055.72,300.49,70429926.47,16.28872841,16.29%,,,
1601424000,30/09/2020,BTCMXN,242500,242591.65,236400,237950.32,198.91,47506168.83,22.87305817,22.87%,,,
1601337600,29/09/2020,BTCMXN,239973.34,243173.5,238041.86,242500,174.98,42110804.26,-14.4397074,-14.44%,,,
1601251200,28/09/2020,BTCMXN,240700,246506.07,239116.6,239973.34,208.94,50871013.43,3.477840528,3.48%,,,
1601164800,27/09/2020,BTCMXN,240001.34,241759.33,237601,240700,78.67,18868721.65,-8.880894877,-8.88%,,,
1601078400,26/09/2020,BTCMXN,239422.1,242023.5,238600,240001.34,85.58,20550024.63,-6.768403833,-6.77%,,,
1600992000,25/09/2020,BTCMXN,237442.22,241540.28,234154.68,239422.1,203.97,48652193.82,-9.706721577,-9.71%,,,
1600905600,24/09/2020,BTCMXN,229828.06,238664,229000,237442.22,244.02,57375833.42,-31.20301615,-31.20%,,,
1600819200,23/09/2020,BTCMXN,228659.01,233560.71,227019.76,229828.06,158.48,36536612.95,-7.376640586,-7.38%,,,
1600732800,22/09/2020,BTCMXN,223200,229536.93,222271.57,228659.01,172.94,39166940.48,-31.56591882,-31.57%,,,
1600646400,21/09/2020,BTCMXN,231397.54,232700,223000,223200,209.24,47259914.12,39.17769069,39.18%,,,
1600560000,20/09/2020,BTCMXN,235134.48,235134.48,228820.78,231397.54,56.92,13158502.27,65.65249473,65.65%,,,
1600473600,19/09/2020,BTCMXN,231182.35,236034.18,230500,235134.48,104.49,24399054.74,-37.82304527,-37.82%,,,
1600387200,18/09/2020,BTCMXN,229308.56,232000,227500,231182.35,179.31,41179144.62,-10.45000279,-10.45%,,,
1600300800,17/09/2020,BTCMXN,230121.73,232992.95,226300,229308.56,178.48,40826489.24,4.556084715,4.56%,,,
1600214400,16/09/2020,BTCMXN,228427.01,234101.45,226550.99,230121.73,179.96,41390488.31,-9.417203823,-9.42%,,,
1600128000,15/09/2020,BTCMXN,225935.95,230130.35,224421.13,228427.01,231.09,52697395.66,-10.77960968,-10.78%,,,
1600041600,14/09/2020,BTCMXN,220039.23,227249.99,218800,225935.95,192.31,43127296.54,-30.66257605,-30.66%,,,
1599955200,13/09/2020,BTCMXN,222191.12,224999.99,218010.01,220039.23,75.47,16685997.8,28.51318405,28.51%,,,
1599868800,12/09/2020,BTCMXN,221732.67,223451.83,219000,222191.12,86.28,19086794.53,-5.31351414,-5.31%,,,
1599782400,11/09/2020,BTCMXN,222469.96,222829.28,218428,221732.67,167.48,36852574.98,4.402256986,4.40%,,,
1599696000,10/09/2020,BTCMXN,219241.27,223821.74,218682.09,222469.96,223.41,49497430.98,-14.45185981,-14.45%,,,
1599609600,09/09/2020,BTCMXN,221999.96,223630,218500,219241.27,214.83,47428680.27,12.84126984,12.84%,,,
1599523200,08/09/2020,BTCMXN,224597.3,226250.01,215400.49,221999.96,292.47,64319077.37,8.880705713,8.88%,,,
1599436800,07/09/2020,BTCMXN,222514.06,225650.97,214749.99,224597.3,229.47,50545034.59,-9.078485205,-9.08%,,,
1599350400,06/09/2020,BTCMXN,221348.64,226776.99,217451.27,222514.06,127.86,28496074.94,-9.114813077,-9.11%,,,
1599264000,05/09/2020,BTCMXN,227251.64,229724.06,215000.88,221348.64,251.58,55623422.9,23.46370936,23.46%,,,
1599177600,04/09/2020,BTCMXN,222263.22,231500,218310.87,227251.64,363.68,82153056.4,-13.71650902,-13.72%,,,
1599091200,03/09/2020,BTCMXN,248753.2,250318.01,218105.55,222263.22,557.96,130964643.5,47.47648577,47.48%,,,
1599004800,02/09/2020,BTCMXN,259695.37,260382.48,245001.9,248753.2,325.06,81284923.23,33.66200086,33.66%,,,
1598918400,01/09/2020,BTCMXN,255350,262500,252651,259695.37,286.62,74215492.26,-15.16073547,-15.16%,,,
1598832000,31/08/2020,BTCMXN,255251.51,257285.78,252704.87,255350,118.27,30249808.95,-0.832755559,-0.83%,,,
1598745600,30/08/2020,BTCMXN,250231.79,255263.57,249959,255251.51,79.23,20069743.96,-63.35630443,-63.36%,,,
1598659200,29/08/2020,BTCMXN,251350,251900,249000,250231.79,113.55,28446519.8,9.847732277,9.85%,,,
1598572800,28/08/2020,BTCMXN,251276.45,252530.81,249200,251350,187.15,46932115.19,-0.393000267,-0.39%,,,
1598486400,27/08/2020,BTCMXN,251900,253200,246408.35,251276.45,180.55,45143158.3,3.453613957,3.45%,,,
1598400000,26/08/2020,BTCMXN,248359,253994.64,246567.06,251900,130.33,32701033.15,-27.16949283,-27.17%,,,
1598313600,25/08/2020,BTCMXN,259401,259738.95,244600.03,248359,219.32,55103097.53,50.34652562,50.35%,,,
1598227200,24/08/2020,BTCMXN,255704.98,259803.53,254747.78,259401,95.23,24608788.13,-38.81150898,-38.81%,,,
1598140800,23/08/2020,BTCMXN,256600,258000,254009.78,255704.98,53.45,13683347.95,16.74499532,16.75%,,,
1598054400,22/08/2020,BTCMXN,253200,257368.93,250200,256600,120.19,30500192.94,-28.28854314,-28.29%,,,
1597968000,21/08/2020,BTCMXN,262633.69,262800,252339.33,253200,204.05,52559413.19,46.232247,46.23%,,,
1597881600,20/08/2020,BTCMXN,260831.44,263999.99,259500,262633.69,131.09,34390565.43,-13.74818827,-13.75%,,,
1597795200,19/08/2020,BTCMXN,265000,266954.31,257380.01,260831.44,203.63,53186561.1,20.47124687,20.47%,,,
1597708800,18/08/2020,BTCMXN,272114.3,274664.58,261724.47,265000,253.73,67974571.56,28.03886021,28.04%,,,
1597622400,17/08/2020,BTCMXN,261763,274943.85,258300,272114.3,268.17,72311788.57,-38.5997688,-38.60%,,,
1597536000,16/08/2020,BTCMXN,260490.31,262500,257500,261763,59.32,15460730.31,-21.45465273,-21.45%,,,
1597449600,15/08/2020,BTCMXN,258888.38,263501,257153.91,260490.31,118.91,31065492.14,-13.47178538,-13.47%,,,
1597363200,14/08/2020,BTCMXN,261700,262500,256949.37,258888.38,140.06,36356810.84,20.07439669,20.07%,,,
1597276800,13/08/2020,BTCMXN,258282.14,261701.01,252738.16,261700,202.98,52400430.85,-16.83840772,-16.84%,,,
1597190400,12/08/2020,BTCMXN,255927,260000,250800.02,258282.14,165.61,42494134.12,-14.22100115,-14.22%,,,
1597104000,11/08/2020,BTCMXN,267649.16,268244.15,250000,255927,278.77,71758022.53,42.04957492,42.05%,,,
1597017600,10/08/2020,BTCMXN,262298.16,269875,260050,267649.16,229.47,61333621.91,-23.31895237,-23.32%,,,
1596931200,09/08/2020,BTCMXN,263685.5,264999.99,258500,262298.16,117.31,30679670.26,11.82627227,11.83%,,,
1596844800,08/08/2020,BTCMXN,259800.01,264632.08,258331.69,263685.5,136.07,35667757,-28.55508194,-28.56%,,,
1596758400,07/08/2020,BTCMXN,264166.45,267787.5,253817.45,259800.01,263.49,68680893.82,16.57155869,16.57%,,,
1596672000,06/08/2020,BTCMXN,263269.8,266809.57,258774.56,264166.45,213.46,56295353.17,-4.200552797,-4.20%,,,
1596585600,05/08/2020,BTCMXN,253769.45,263839.72,251334.77,263269.8,218.7,56607263.74,-43.44010059,-43.44%,,,
1596499200,04/08/2020,BTCMXN,255150.99,259000,252759.99,253769.45,228.06,58348797.12,6.057791809,6.06%,,,
1596412800,03/08/2020,BTCMXN,246300.01,260000,243896,255150.99,238.79,60857053.03,-37.06595754,-37.07%,,,
1596326400,02/08/2020,BTCMXN,264376.87,271755.2,237000,246300.01,449.15,113610825.2,40.24682177,40.25%,,,
1596240000,01/08/2020,BTCMXN,253150.17,266400,250269.56,264376.87,276.28,71760322.25,-40.63522513,-40.64%,,,
1596153600,31/07/2020,BTCMXN,244171.17,255000,241300,253150.17,271.78,67681015.63,-33.03775112,-33.04%,,,
1596067200,30/07/2020,BTCMXN,244087.64,246568.21,240151,244171.17,210.92,51404008.88,-0.39602693,-0.40%,,,
1595980800,29/07/2020,BTCMXN,239900,249000,238047.64,244087.64,315.64,77069393.15,-13.26713978,-13.27%,,,
1595894400,28/07/2020,BTCMXN,241274.21,246000,233010,239900,416.49,100307325.9,3.299502989,3.30%,,,
1595808000,27/07/2020,BTCMXN,221394,249875,220950,241274.21,682.87,159933096,-29.1127301,-29.11%,,,
1595721600,26/07/2020,BTCMXN,216330,223999,214500.03,221394,197.05,43221571.68,-25.69906115,-25.70%,,,
1595635200,25/07/2020,BTCMXN,212941.07,216599,212003.02,216330,107.88,23151709.6,-31.4138858,-31.41%,,,
1595548800,24/07/2020,BTCMXN,215698,215700,212000,212941.07,183.59,39230529.65,15.01677651,15.02%,,,
1595462400,23/07/2020,BTCMXN,212537.02,215999,210570.96,215698,273.04,58393587.24,-11.57698506,-11.58%,,,
1595376000,22/07/2020,BTCMXN,209350,213500,207009.09,212537.02,173.01,36354118.3,-18.42101613,-18.42%,,,
1595289600,21/07/2020,BTCMXN,206387.6,210500,205860.14,209350,246.39,51326773.03,-12.02321523,-12.02%,,,
1595203200,20/07/2020,BTCMXN,207382.69,207991.36,205500,206387.6,120.34,24892273.77,8.268987868,8.27%,,,
1595116800,19/07/2020,BTCMXN,206698.71,207890,205365.01,207000,68.8,14197128.6,-4.379215116,-4.38%,,,
1595030400,18/07/2020,BTCMXN,206613.28,207622.88,205512,206698.71,87.62,18110056.17,-0.975005706,-0.98%,,,
1594944000,17/07/2020,BTCMXN,204622.68,207492.01,203527.35,206613.28,139.91,28779609.51,-14.22771782,-14.23%,,,
1594857600,16/07/2020,BTCMXN,205300,206609.38,202704.68,204622.68,183.33,37529110.68,3.694539901,3.69%,,,
1594771200,15/07/2020,BTCMXN,207600,208128.97,204854.3,205300,176.57,36420574.32,13.02599536,13.03%,,,
1594684800,14/07/2020,BTCMXN,210075.2,210383.8,206500,207600,147.32,30712302.02,16.8015205,16.80%,,,
1594598400,13/07/2020,BTCMXN,209053.29,210899.82,207710.19,210075.2,133.44,27927301.92,-7.658198441,-7.66%,,,
1594512000,12/07/2020,BTCMXN,207251.65,209717.97,206136.01,209053.29,55.69,11576203.82,-32.35123002,-32.35%,,,
1594425600,11/07/2020,BTCMXN,208813.79,209102.04,206555.01,207251.65,72.72,15099772.89,21.48157316,21.48%,,,
1594339200,10/07/2020,BTCMXN,208800,209598.05,206550,208813.79,164.88,34269545.82,-0.083636584,-0.08%,,,
1594252800,09/07/2020,BTCMXN,213620.55,214098.64,207500,208800,159.31,33534841.57,30.25892913,30.26%,,,
1594166400,08/07/2020,BTCMXN,211187.14,215277.36,210000,213620.55,213.94,45580562.95,-11.37426381,-11.37%,,,
1594080000,07/07/2020,BTCMXN,208598.38,211530.03,207000.06,211187.14,158.45,33131886.63,-16.33802461,-16.34%,,,
1593993600,06/07/2020,BTCMXN,203134.95,209214.35,202470,208598.38,147.88,30566688.53,-36.94502299,-36.95%,,,
1593907200,05/07/2020,BTCMXN,204767.71,205099.17,200504.31,203134.95,76.44,15523187.13,21.36002093,21.36%,,,
1593820800,04/07/2020,BTCMXN,203810.08,215455,203001,204767.71,232.25,47972628.98,-4.123272336,-4.12%,,,
1593734400,03/07/2020,BTCMXN,204647.41,205999.99,203001,203810.08,155.59,31800883.6,5.381644065,5.38%,,,
1593648000,02/07/2020,BTCMXN,210110.9,210617.51,201544.88,204647.41,247.69,50912183.53,22.05777383,22.06%,,,
1593561600,01/07/2020,BTCMXN,210625.41,212100,208834.43,210110.9,185.73,39079935.76,2.77020406,2.77%,,,
1593475200,30/06/2020,BTCMXN,211564.56,212508.83,209225.81,210625.41,149.75,31598958.81,6.271452421,6.27%,,,
1593388800,29/06/2020,BTCMXN,210740.09,213000,208224,211564.56,166.92,35210524.68,-4.939312245,-4.94%,,,
1593302400,28/06/2020,BTCMXN,208483.09,211998.38,206130,210740.09,66.42,13877909.28,-33.9807287,-33.98%,,,
1593216000,27/06/2020,BTCMXN,211849.13,212000,206000,208483.09,112.26,23501182.95,29.98432211,29.98%,,,
1593129600,26/06/2020,BTCMXN,210093.05,212647.9,206800,211849.13,159.38,33465424.49,-11.01819551,-11.02%,,,
1593043200,25/06/2020,BTCMXN,211531.6,213397.12,205747,210093.05,235.32,49452663.46,6.113165052,6.11%,,,
1592956800,24/06/2020,BTCMXN,215178.35,216498,209001,211531.6,248.92,52742940.01,14.65028925,14.65%,,,
1592870400,23/06/2020,BTCMXN,216763.17,218444,213909,215178.35,204.23,44175804.5,7.759976497,7.76%,,,
1592784000,22/06/2020,BTCMXN,210498.36,219701.48,210077.91,216763.17,236.66,50895388.51,-26.47177385,-26.47%,,,
1592697600,21/06/2020,BTCMXN,211605.2,212994.98,210077.9,210498.36,73.19,15481919.65,15.12283099,15.12%,,,
1592611200,20/06/2020,BTCMXN,210281.53,212500,207600,211605.2,78.38,16507311.79,-16.88785404,-16.89%,,,
1592524800,19/06/2020,BTCMXN,213000.78,213383.29,209000,210281.53,153.86,32505517.04,17.67353438,17.67%,,,
1592438400,18/06/2020,BTCMXN,211132.27,214346.33,209176.62,213000.78,148.16,31469296.16,-12.61143359,-12.61%,,,
1592352000,17/06/2020,BTCMXN,212565.07,212916.62,206551,211132.27,161.69,34003089.1,8.861401447,8.86%,,,
1592265600,16/06/2020,BTCMXN,208533.38,213000,207219.44,212565.07,216.73,45582150.07,-18.60236239,-18.60%,,,
1592179200,15/06/2020,BTCMXN,209440.93,211500,201770.51,208533.38,336.15,69965120.08,2.699836383,2.70%,,,
1592092800,14/06/2020,BTCMXN,210999.96,211015.99,207500,209440.93,114.85,24042114.09,13.57448846,13.57%,,,
1592006400,13/06/2020,BTCMXN,210544.26,211012.81,208512,210999.96,104.87,22012246.83,-4.345379994,-4.35%,,,
1591920000,12/06/2020,BTCMXN,212150.99,214700.13,209332.11,210544.26,280.23,59248315.64,5.733611676,5.73%,,,
1591833600,11/06/2020,BTCMXN,216000,219500,204160.95,212150.99,436.73,92947531.04,8.81324846,8.81%,,,
1591747200,10/06/2020,BTCMXN,214000,217301.93,211500.87,216000,224.87,48200176.44,-8.89402766,-8.89%,,,
1591660800,09/06/2020,BTCMXN,210136.9,215283.41,206000,214000,275.6,58437919.94,-14.0170537,-14.02%,,,
1591574400,08/06/2020,BTCMXN,209608.31,211119.29,207670.46,210136.9,203.09,42572486.39,-2.602737702,-2.60%,,,
1591488000,07/06/2020,BTCMXN,208978.47,212000,203388,209608.31,133.12,27623458.4,-4.731370192,-4.73%,,,
1591401600,06/06/2020,BTCMXN,207851,210000,205862.92,208978.47,141.03,29292140.29,-7.994540169,-7.99%,,,
1591315200,05/06/2020,BTCMXN,214778.49,215499.95,207190.5,207851,226.77,47888800.41,30.54852935,30.55%,,,
1591228800,04/06/2020,BTCMXN,210183.67,216083.95,207000,214778.49,239.78,51035904.69,-19.1626491,-19.16%,,,
1591142400,03/06/2020,BTCMXN,207398.74,210183.67,203421.99,210183.67,193.23,40073363.88,-14.41251358,-14.41%,,,
1591056000,02/06/2020,BTCMXN,224989.99,224989.99,201000,207398.74,493.99,104917779.5,35.61053867,35.61%,,,
1590969600,01/06/2020,BTCMXN,209979.68,227599.97,208692.38,224989.99,356.87,77625626.92,-42.06100261,-42.06%,,,
1590883200,31/05/2020,BTCMXN,214583.69,214887.31,208550,209979.68,91.08,19250935.11,50.54907773,50.55%,,,
1590796800,30/05/2020,BTCMXN,209198.91,215522.01,207143,214583.69,142.84,30139192.52,-37.69798376,-37.70%,,,
1590710400,29/05/2020,BTCMXN,212518.15,213506.12,207001.67,209198.91,297.45,62601706.89,11.1589847,11.16%,,,
1590624000,28/05/2020,BTCMXN,205125.74,213957.92,203450.47,212518.15,459.51,96245855.03,-16.08759331,-16.09%,,,
1590537600,27/05/2020,BTCMXN,196861.17,206980,196137.37,205125.74,388.92,79082460.27,-21.25005142,-21.25%,,,
1590451200,26/05/2020,BTCMXN,201010.1,201491.79,194216.43,196861.17,273.59,53926872.5,15.1647721,15.16%,,,
1590364800,25/05/2020,BTCMXN,198050,203000,196106.72,201010.1,264.4,52889766.97,-11.19553707,-11.20%,,,
1590278400,24/05/2020,BTCMXN,209893.87,212028.11,198000,198050,229.89,47128687.42,51.51972683,51.52%,,,
1590192000,23/05/2020,BTCMXN,208286.44,214678,198000,209893.87,343.4,71307577.92,-4.680926034,-4.68%,,,
1590105600,22/05/2020,BTCMXN,207662.76,211926.48,205500,208286.44,268,56051094.24,-2.327164179,-2.33%,,,
1590019200,21/05/2020,BTCMXN,221010.01,222500,202053.19,207662.76,571.52,119939500,23.35395087,23.35%,,,
1589932800,20/05/2020,BTCMXN,231500,231983.88,215682.1,221010.01,393.32,87582976.41,26.67037018,26.67%,,,
1589846400,19/05/2020,BTCMXN,231196.46,232924.96,224610,231500,240.83,54970167.45,-1.260391147,-1.26%,,,
1589760000,18/05/2020,BTCMXN,231698.82,236458.06,226002.3,231196.46,232.85,53701636.52,2.157440412,2.16%,,,
1589673600,17/05/2020,BTCMXN,224997,235000,223450.27,231698.82,197.27,45717016.85,-33.97282912,-33.97%,,,
1589587200,16/05/2020,BTCMXN,223089,229000,220553.02,224997,173.73,39125329.43,-10.98255914,-10.98%,,,
1589500800,15/05/2020,BTCMXN,234700,234990.01,218348.97,223089,436.97,98925679.02,26.57161819,26.57%,,,
1589414400,14/05/2020,BTCMXN,225750.89,239000,224500.01,234700,568.02,131964705.5,-15.7549206,-15.75%,,,
1589328000,13/05/2020,BTCMXN,214676.61,228000.64,214238.09,225750.89,371.48,82360292.88,-29.81124152,-29.81%,,,
1589241600,12/05/2020,BTCMXN,205000,216743.04,204500.01,214676.61,258.77,54874105.94,-37.39463616,-37.39%,,,
1589155200,11/05/2020,BTCMXN,207174.47,219000,197000,205000,631.92,131139732.7,3.441052665,3.44%,,,
1589068800,10/05/2020,BTCMXN,225790.51,229000,187000,207174.47,775.08,159848170.7,24.01821747,24.02%,,,
1588982400,09/05/2020,BTCMXN,232833.31,235100,225163.57,225790.51,328.01,75467375.47,21.47129661,21.47%,,,
1588896000,08/05/2020,BTCMXN,240000,240681.95,232001.01,232833.31,467.99,110622730,15.31376739,15.31%,,,
1588809600,07/05/2020,BTCMXN,223901,241694,219884.85,240000,661,153912951.8,-24.35552194,-24.36%,,,
1588723200,06/05/2020,BTCMXN,216216.3,230310.46,214500.99,223901,555,124066469.5,-13.84630631,-13.85%,,,
1588636800,05/05/2020,BTCMXN,214363.34,219000,210500.01,216216.3,325.59,69589551.87,-5.691083878,-5.69%,,,
1588550400,04/05/2020,BTCMXN,220900.01,222000,210775.99,214363.34,442.45,94862894.27,14.77380495,14.77%,,,
1588464000,03/05/2020,BTCMXN,219000,223996.09,215500,220900.01,329.36,72649081.93,-5.768794025,-5.77%,,,
1588377600,02/05/2020,BTCMXN,215415,219220.05,214655.59,219000,181.98,39491549.04,-19.69996703,-19.70%,,,
1588291200,01/05/2020,BTCMXN,208494.12,219990,208382.62,215415,323.55,69734010.48,-21.3904497,-21.39%,,,
1588204800,30/04/2020,BTCMXN,208300,225000,200253.25,208494.12,929,196880972.4,-0.208955867,-0.21%,,,
1588118400,29/04/2020,BTCMXN,188533.83,214350,187100.89,208300,820.48,166551477.2,-24.09098333,-24.09%,,,
1588032000,28/04/2020,BTCMXN,192025.86,192166.93,186731.24,188533.83,298.47,56389330.35,11.69976882,11.70%,,,
1587945600,27/04/2020,BTCMXN,191999.99,194417.23,189600,192025.86,278.69,53331204.91,-0.092827156,-0.09%,,,
1587859200,26/04/2020,BTCMXN,187700.01,192000,187000,191999.99,119.91,22726959.41,-35.86006171,-35.86%,,,
1587772800,25/04/2020,BTCMXN,187660.62,189998.78,185663.14,187700.01,141.08,26503734.16,-0.279203289,-0.28%,,,
1587686400,24/04/2020,BTCMXN,184900,188976.94,183555.01,187660.62,368.33,68798976.99,-7.494963755,-7.50%,,,
1587600000,23/04/2020,BTCMXN,173300,188421.82,170000.01,184900,517.19,94648152.18,-22.4288946,-22.43%,,,
1587513600,22/04/2020,BTCMXN,166800.02,175000,166066,173300,218.5,37601898.14,-29.74819222,-29.75%,,,
1587427200,21/04/2020,BTCMXN,164863.68,169400.86,163200.01,166800.02,233.26,38890824.1,-8.301208951,-8.30%,,,
1587340800,20/04/2020,BTCMXN,170030.31,173300,163000.01,164863.68,309.69,51878478.42,16.68323162,16.68%,,,
1587254400,19/04/2020,BTCMXN,171389.99,171389.99,166891.01,170030.31,103.7,17564507.18,13.11166827,13.11%,,,
1587168000,18/04/2020,BTCMXN,167288.68,171819.99,166211.09,171389.99,145.98,24759152.86,-28.09501302,-28.10%,,,
1587081600,17/04/2020,BTCMXN,168000,170530,165591.13,167288.68,224.34,37654798.59,3.17072301,3.17%,,,
1586995200,16/04/2020,BTCMXN,161129.2,170830.28,155047.96,168000,362.46,60019973.79,-18.95602273,-18.96%,,,
1586908800,15/04/2020,BTCMXN,160200.11,163989.99,159200.01,161129.2,174.75,28209255.18,-5.316680973,-5.32%,,,
1586822400,14/04/2020,BTCMXN,161937.59,164568.06,159655,160200.11,249.25,40358121.8,6.970832497,6.97%,,,
1586736000,13/04/2020,BTCMXN,162084.01,163309.47,153999.82,161937.59,429.69,68243399.73,0.34075729,0.34%,,,
1586649600,12/04/2020,BTCMXN,160750,168000,158881.05,162084.01,186.39,30762395.83,-7.157089973,-7.16%,,,
1586563200,11/04/2020,BTCMXN,160799.99,162499.76,157538.46,160750,122.38,19581862.34,0.408481778,0.41%,,,
1586476800,10/04/2020,BTCMXN,172384.49,173999.93,158100.01,160799.99,360.62,59047110.77,32.12384227,32.12%,,,
1586390400,09/04/2020,BTCMXN,176948.55,177000,170269.24,172384.49,199.57,34603455.33,22.86946936,22.87%,,,
1586304000,08/04/2020,BTCMXN,175217.65,181010.17,173676.51,176948.55,337.25,59642617.48,-5.132394366,-5.13%,,,
1586217600,07/04/2020,BTCMXN,179999.74,183000,172081.6,175217.65,559.93,99569850.8,8.540513993,8.54%,,,
1586131200,06/04/2020,BTCMXN,170800.01,182012.11,170000,179999.74,497.18,88314157.16,-18.50382155,-18.50%,,,
1586044800,05/04/2020,BTCMXN,170999,171340.56,166600.01,170800.01,123.71,20962781.19,1.608519926,1.61%,,,
1585958400,04/04/2020,BTCMXN,168494.34,172000,163590,170999,241.23,40651367.82,-10.38287112,-10.38%,,,
1585872000,03/04/2020,BTCMXN,165238.92,172199.99,163176.31,168494.34,333.3,55833618.32,-9.767236724,-9.77%,,,
1585785600,02/04/2020,BTCMXN,161219.08,172666.78,158002.13,165238.92,602.35,99397664.62,-6.673595086,-6.67%,,,
1585699200,01/04/2020,BTCMXN,152719.84,162696.74,148500,161219.08,456.16,70322032.59,-18.63214662,-18.63%,,,
1585612800,31/03/2020,BTCMXN,152699.99,155599.99,150202.48,152719.84,306.36,46898831.85,-0.064793054,-0.06%,,,
1585526400,30/03/2020,BTCMXN,139002.02,157350.11,138500,152699.99,379.3,57232431.95,-36.11381492,-36.11%,,,
1585440000,29/03/2020,BTCMXN,147622.58,147807.23,137001.01,139002.02,173.41,24635107.47,49.71201199,49.71%,,,
1585353600,28/03/2020,BTCMXN,150299.99,150299.99,142450.82,147622.58,286.83,42082879.23,9.334483841,9.33%,,,
1585267200,27/03/2020,BTCMXN,157000.02,159613.06,150110,150299.99,249.29,38820417.46,26.87644912,26.88%,,,
1585180800,26/03/2020,BTCMXN,160423.96,163030.06,152500.26,157000.02,303.44,47623289.69,11.28374637,11.28%,,,
1585094400,25/03/2020,BTCMXN,167904.75,168400,156995.06,160423.96,360.64,58441075.1,20.74309561,20.74%,,,
1585008000,24/03/2020,BTCMXN,164825.38,168899.83,160001.77,167904.75,364.99,60602804.32,-8.436861284,-8.44%,,,
1584921600,23/03/2020,BTCMXN,143870.65,165000,141950.02,164825.38,557.69,87180933.57,-37.5741541,-37.57%,,,
1584835200,22/03/2020,BTCMXN,150099.16,155199.99,141551.08,143870.65,251.72,37250169.73,24.74380264,24.74%,,,
1584748800,21/03/2020,BTCMXN,152497.59,156111.07,137500,150099.16,377.32,56941808.74,6.356487862,6.36%,,,
1584662400,20/03/2020,BTCMXN,149330.86,165000,140000,152497.59,755.25,114997028,-4.192955975,-4.19%,,,
1584576000,19/03/2020,BTCMXN,128503.89,155000.2,127186.9,149330.86,797.01,114889302.9,-26.13137853,-26.13%,,,
1584489600,18/03/2020,BTCMXN,123100,128900,120014.03,128503.89,366.71,45961809.6,-14.73614027,-14.74%,,,
1584403200,17/03/2020,BTCMXN,114200,127107.4,112500.04,123100,420.33,51191718.35,-21.1738396,-21.17%,,,
1584316800,16/03/2020,BTCMXN,117117.02,117999.96,100001.01,114200,396.51,44323035.29,7.356737535,7.36%,,,
1584230400,15/03/2020,BTCMXN,116000,124990,115000,117117.02,272.65,32189615.49,-4.096900789,-4.10%,,,
1584144000,14/03/2020,BTCMXN,125300.59,126999.99,115115.39,116000,276.45,33873157.46,33.64293724,33.64%,,,
1584057600,13/03/2020,BTCMXN,106526,147997.64,84952.03,125300.59,1015.71,120181851.1,-18.48420317,-18.48%,,,
1583971200,12/03/2020,BTCMXN,170390.12,170499,102360.83,106526,955.27,128243207.2,66.85452281,66.85%,,,
1583884800,11/03/2020,BTCMXN,164572.37,170443.23,161392.05,170390.12,234.05,38756999.74,-24.85686819,-24.86%,,,
